source_text,target_text,source_lang,target_lang,origin,detected_lang
SEIT ÜBER 60 JAHREN STELLEN WIR INNOVATIVE PROFILE HER UND KÖNNEN UNS SOMIT ALS WIEGE DER THERMOPLASTISCHEN DICHTUNGSPROFILE BEZEICHNEN.,"Depuis plus de 60 ans, nous produisons des profiles innovants et pouvons donc être qualifiés de berceau de la production de profiles thermoplastiques.",ita_Latn,fra_Latn,pdf_mining,de
SEIT ÜBER 60 JAHREN STELLEN WIR INNOVATIVE PROFILE HER UND KÖNNEN UNS SOMIT ALS WIEGE DER THERMOPLASTISCHEN DICHTUNGSPROFILE BEZEICHNEN.,"Des más de 60 años, hemos estado produciendo perfiles innovadores y podemos, por lo tanto, ser considerados el cuna de la producción de perfiles termoplásticos.",ita_Latn,spa_Latn,pdf_mining,de
Several shading devices can be combined and grouped into fi ve channels.,Several shading devices can be combined and grouped into five channels.,ita_Latn,eng_Latn,pdf_mining,en
Several shading devices can be combined and grouped into fi ve channels.,Plusieurs appareils de réglage de lumière peuvent être combinés et regroupés dans cinq canaux.,ita_Latn,fra_Latn,pdf_mining,en
Several shading devices can be combined and grouped into fi ve channels.,Se pueden combinar y agrupar varios dispositivos de sombra en cinco canales.,ita_Latn,spa_Latn,pdf_mining,en
26 27 27 AS INDIVIDUAL AS YOUR TASTE Shapes.,"""26, 27, 27. Shapes as unique as your taste.""",ita_Latn,eng_Latn,pdf_mining,en
74 75 The publication does not constitute a commercial offer.,The publication does not represent a commercial offer.,ita_Latn,eng_Latn,pdf_mining,en
74 75 The publication does not constitute a commercial offer.,La publication ne représente pas une offre commerciale.,ita_Latn,fra_Latn,pdf_mining,en
74 75 The publication does not constitute a commercial offer.,La publicación no representa una oferta comercial.,ita_Latn,spa_Latn,pdf_mining,en
Deceuninck sliding systems open your rooms in a most elegant and efficient manner.,Deceuninck sliding systems open your spaces in an elegant and efficient way.,ita_Latn,eng_Latn,pdf_mining,en
Different end slats for Mini and Maxi slats ensure a stable and visually appealing completion of the roller shutter curtain.,Different end slats for Mini and Maxi ensure a stable and visually appealing completion of the roller shutter curtain.,ita_Latn,eng_Latn,pdf_mining,en
Different end slats for Mini and Maxi slats ensure a stable and visually appealing completion of the roller shutter curtain.,Des extrémités de lamelles différentes pour Mini et Maxi assurent une achievement stable et agréable à la vue de la voile de rideau réglable.,ita_Latn,fra_Latn,pdf_mining,en
Different end slats for Mini and Maxi slats ensure a stable and visually appealing completion of the roller shutter curtain.,Distintas terminaciones de las laminas para Mini y Maxi garantizan una completación estable y atrae visualmente de la cortina de persianas de rollo.,ita_Latn,spa_Latn,pdf_mining,en
They are processed in shredders or grinders and then introduced to the manufacturing process for new sheets.,They are shredded or ground and then introduced into the manufacturing process for new sheets.,ita_Latn,eng_Latn,pdf_mining,en
"Bottom lath Inspection hatch, concealed lath Shutter box, box sides Raw aluminium Inspection hatch, concealed lath silver (01), white (02), grey (03), light beige (05), dark brown (08), light brown (09), ivory (16), anthracite (23) Guide silver (01), white (02), grey (03), light beige (05), dark brown (08), light brown (09), ivory (16), anthracite (23) Curtain Colours available for PA 39 (except for the steel anthracite DB703 (24)), PA 45, PVC 37 – no additional charge silver (01), white (02), grey (03), light beige (05), dark brown (08), light brown (09), ivory (16), anthracite (23) Veneering of bottom lath - Veneer Colour Chart and turnaround times – see page 2 Tape roller Possible length for white or brown colour -5mb (up to 240 cm height, up to 12kg) Hole drilling in the guides Charge free – according to the customer's wish Bottom lath 70€/pc.","Bottom lath Inspection hatch, concealed lath Shutter box, box sides Raw aluminum Inspection hatch, concealed lath colors: silver (01), white (02), grey (03), light beige (05), dark brown (08), light brown (09), ivory (16), anthracite (23.) Silver (01), white (02), grey (03), light beige (05), dark brown (08), light brown (09), ivory (16), anthracite (23) guide colors available for PA 39 (except for the steel anthracite DB703 (24)), PA 45, PVC 37 – no additional charge. Veneering of bottom lath – refer to Veneer Colour Chart and turnaround times – see page 2. Tape roller length",ita_Latn,eng_Latn,pdf_mining,en
"HIGH WEATHER TIGHTNESS Kömmerling 88 centre seal ensures high protection against driving rain, optimal windproof properties and excellent sound insulation.","The Kömmerling 88 centre seal ensures high weather resistance, optimal windproof properties, and excellent sound insulation for high protection against driving rain.",ita_Latn,eng_Latn,pdf_mining,en
"HIGH WEATHER TIGHTNESS Kömmerling 88 centre seal ensures high protection against driving rain, optimal windproof properties and excellent sound insulation.","Le sangle central Kömmerling 88 assure une haute résistance à la pluie, des propriétés optimales en matière de protection contre le vent et une excellente isolation sonore.",ita_Latn,fra_Latn,pdf_mining,en
"HIGH WEATHER TIGHTNESS Kömmerling 88 centre seal ensures high protection against driving rain, optimal windproof properties and excellent sound insulation.","La sellada central Kömmerling 88 garantiza una alta resistencia a la intemperie, propiedades óptimas en materia de aislamiento contra el viento y una excelente aislamiento acústica.",ita_Latn,spa_Latn,pdf_mining,en
"Thanks to a slat covering width of 75 mm as well as numerous slat and equipment variants, the system offers a customised solution for every installation situation in private as well as commercial applications.","""Due to a 75 mm wide slat covering, as well as various slat and equipment options, the system provides a customized solution for every installation situation in private and commercial applications.""",ita_Latn,eng_Latn,pdf_mining,en
Regular examinations by independent testing institutes confirm this high level of care.,Regular examinations by independent testing institutions confirm this high level of care.,ita_Latn,eng_Latn,pdf_mining,en
"A reliability that engenders trust and, combined with new ideas and pioneering technology, offers new possibilities.","A reliability that inspires trust and, in combination with new ideas and pioneering technology, opens up new possibilities.",ita_Latn,eng_Latn,pdf_mining,en
"We create an open, frank and honest working environment with all our employees and customers and create long-term business partnerships by maintaining satisfaction of all parties at the highest level.","We establish an open, transparent, and honest working environment with all our employees and customers, and build long-term business partnerships by ensuring the highest level of satisfaction for all parties.",ita_Latn,eng_Latn,pdf_mining,en
"We create an open, frank and honest working environment with all our employees and customers and create long-term business partnerships by maintaining satisfaction of all parties at the highest level.","Nous créons un environnement de travail ouvert, franc et sincère avec tous nos employés et clients et nous établissons des partenariats d'affaires durables en gardant le plus haut niveau de satisfaction de toutes les parties.",ita_Latn,fra_Latn,pdf_mining,en
"We create an open, frank and honest working environment with all our employees and customers and create long-term business partnerships by maintaining satisfaction of all parties at the highest level.","Creamos un ambiente laboral abierto, franco y honesto con todos nuestros empleados y clientes y establecemos socios comerciales de largo plazo manteniendo el nivel de satisfacción más alto para todas las partes.",ita_Latn,spa_Latn,pdf_mining,en
"The Legend Sliding System, which offers maximum benefit to spaces with its high performance, strong isolation and ease-of-use, has a wing structure of 76 mm with 5 chambers.","The Legend Sliding System, with its maximum benefit of high performance, strong insulation, and ease-of-use, has a wing structure of 76 mm with 5 chambers.",ita_Latn,eng_Latn,pdf_mining,en
"The Legend Sliding System, which offers maximum benefit to spaces with its high performance, strong isolation and ease-of-use, has a wing structure of 76 mm with 5 chambers.","Le Système dépliant Légend, qui apporte le maximum de bénéfices aux espaces grâce à sa haute performance, sa forte isolation et son utilisation facile, dispose d'une structure d'aile de 76 mm avec 5 chambres.",ita_Latn,fra_Latn,pdf_mining,en
"The Legend Sliding System, which offers maximum benefit to spaces with its high performance, strong isolation and ease-of-use, has a wing structure of 76 mm with 5 chambers.","El Sistema Deslizante Legend, que ofrece el máximo beneficio a los espacios gracias a su alto rendimiento, su aislamiento fuerte y su facilidad de uso, tiene una estructura de alas de 76 mm con 5 cámaras.",ita_Latn,spa_Latn,pdf_mining,en
"Control system for offices, etc. Whether it's an apartment building or a large offi ce com- plex – ONYX.PRO from HELLA has the energy balance for buildings of any size under control.","Control system for offices and other buildings. Regardless of whether it's an apartment building or a large office complex, ONYX.PRO from HELLA maintains the energy balance for buildings of any size.",ita_Latn,eng_Latn,pdf_mining,en
"Control system for offices, etc. Whether it's an apartment building or a large offi ce com- plex – ONYX.PRO from HELLA has the energy balance for buildings of any size under control.","Système de contrôle pour bureaux et autres bâtiments. Quelle que soit la taille, soit c'est un immeuble d'appartements ou un grand complexe bureaux, ONYX.PRO de HELLA garantit l'équilibre énergétique des bâtiments.",ita_Latn,fra_Latn,pdf_mining,en
"Control system for offices, etc. Whether it's an apartment building or a large offi ce com- plex – ONYX.PRO from HELLA has the energy balance for buildings of any size under control.","Sistema de control para oficinas y otros edificios. Sea cual sea su tamaño, sea un edificio de departamentos o un complejo de oficinas grande, ONYX.PRO de HELLA mantiene el equilibrio energético de los edificios.",ita_Latn,spa_Latn,pdf_mining,en
That's why residential doors of Kömmerling 76 double seal are always the right choice – because they match your windows perfectly.,"""Therefore, the residential doors of Kömmerling 76 double seal are always the best option – as they perfectly match your windows.""",ita_Latn,eng_Latn,pdf_mining,en
That's why residential doors of Kömmerling 76 double seal are always the right choice – because they match your windows perfectly.,"""Ainsi, les portes résidentielles de Kömmerling 76 double serrage sont toujours la bonne choice – car elles correspondent parfaitement à vos fenêtres.""",ita_Latn,fra_Latn,pdf_mining,en
