source_text,target_text,source_lang,target_lang,term_keyword
"""Durante l'installazione delle finestre in stile antico, assicuratevi di collocare correttamente il controtelaio per garantire la perfetta adesione del vetro ai contorni del quadro e massimizzare l'isolamento termico.""","""Pendant l'installation de fenêtres à style ancien, veuillez s'assurer de la bonne positionnement du contre-profil pour assurer la bonne adhérence de la verre aux bords du cadre et maximiser l'isolation thermique.""",ita_Latn,fra_Latn,controtelaio
"""Durante l'installazione delle finestre in stile antico, assicuratevi di collocare correttamente il controtelaio per garantire la perfetta adesione del vetro ai contorni del quadro e massimizzare l'isolamento termico.""","""Durante la instalación de ventanas de estilo antiguo, asegúrate de colocar correctamente el controtela para garantizar la perfecta unión del vidrio a los bordes del marco y maximizar la aislamiento termal.""",ita_Latn,spa_Latn,controtelaio
The thick-pane thermopane window must be installed with the appropriate counter-seal to ensure maximum thermal efficiency and acoustic insulation.,The thick-pane thermopane window must be installed with the appropriate counter-seal to ensure maximum thermal efficiency and acoustic insulation.,ita_Latn,eng_Latn,controtelaio
The thick-pane thermopane window must be installed with the appropriate counter-seal to ensure maximum thermal efficiency and acoustic insulation.,La fenêtre à verre thermique de faible épaisseur doit être installée avec un contre-collage approprié pour assurer la meilleure efficacité thermique et l'isolation acoustique.,ita_Latn,fra_Latn,controtelaio
The thick-pane thermopane window must be installed with the appropriate counter-seal to ensure maximum thermal efficiency and acoustic insulation.,La ventana de vidrio termoacoplada de grueso grosor debe instalarse con un contraplancha adecuada para garantizar la mejor eficiencia termica y la isolation acustica.,ita_Latn,spa_Latn,controtelaio
La finestra in polimateriale de Roverplastik de alta efficienza energetica debe essere installata con il controtelaio adeguatamente montato e serrato per garantire la massima tenuta termica e acustica.,The Roverplastik high-efficiency polymer window must be installed with the appropriate counterframe correctly mounted and tightened to ensure maximum thermal and acoustic insulation.,ita_Latn,eng_Latn,controtelaio
La finestra in polimateriale de Roverplastik de alta efficienza energetica debe essere installata con il controtelaio adeguatamente montato e serrato per garantire la massima tenuta termica e acustica.,La fenêtre en polymère de haute efficacité énergétique de Roverplastik doit être installée avec le contreplaqué approprié monté et serré correctement pour assurer la meilleure isolation thermique et acoustique.,ita_Latn,fra_Latn,controtelaio
La finestra in polimateriale de Roverplastik de alta efficienza energetica debe essere installata con il controtelaio adeguatamente montato e serrato per garantire la massima tenuta termica e acustica.,La ventana de polímeros de Roverplastik de alta eficiencia energética debe instalarse con el contraframe adecuado montado y sujeto adecuadamente para garantizar la máxima aislamiento térmica y acústica.,ita_Latn,spa_Latn,controtelaio
La applicazione di vetri con controtelaio è consigliata per migliorare l'isolamento termico delle finestre in costruzioni nuove e rimodernate.,The application of windows with counterlenses is recommended for improving the thermal insulation of new and renovated buildings.,ita_Latn,eng_Latn,controtelaio
La applicazione di vetri con controtelaio è consigliata per migliorare l'isolamento termico delle finestre in costruzioni nuove e rimodernate.,L'application de vitres à contre-lentille est recommandée pour améliorer l'isolation thermique des fenêtres dans les constructions neuves et rénovées.,ita_Latn,fra_Latn,controtelaio
La applicazione di vetri con controtelaio è consigliata per migliorare l'isolamento termico delle finestre in costruzioni nuove e rimodernate.,La aplicación de vidrios con controlenticulados se recomienda para mejorar la aislamiento termico de las ventanas en nuevas y reformadas construcciones.,ita_Latn,spa_Latn,controtelaio
"La finestra in polimetacilico con controtelaio avrà un'elevata efficienza termica a causa della ridotta spessore dei suoi elementi, che consentiranno una migliore isolamento termico.","The polymetacilic window with counter-taping will have a high thermal efficiency due to the reduced thickness of its elements, allowing for better thermal insulation.",ita_Latn,eng_Latn,controtelaio
"La finestra in polimetacilico con controtelaio avrà un'elevata efficienza termica a causa della ridotta spessore dei suoi elementi, che consentiranno una migliore isolamento termico.","La fenêtre en polymétacilique à contre-étagère aura une excellente efficacité thermique en raison de l'épaisseur réduite de ses éléments, ce qui permettra une meilleure isolation thermique.",ita_Latn,fra_Latn,controtelaio
"La finestra in polimetacilico con controtelaio avrà un'elevata efficienza termica a causa della ridotta spessore dei suoi elementi, che consentiranno una migliore isolamento termico.","La ventana de polimetacilo con contrafijo tiene una alta eficiencia termal debido a la reducida espesor de sus elementos, lo que permitirá una mejor aislamiento termal.",ita_Latn,spa_Latn,controtelaio
"""La finestra in polimistico di alta efficienza termica deve essere installata con precauzione, in particolare durante il montaggio del controtelaio.""","""The high thermal efficiency polymer window should be installed with care, especially during the installation of the counter-frame.""",ita_Latn,eng_Latn,controtelaio
"""La finestra in polimistico di alta efficienza termica deve essere installata con precauzione, in particolare durante il montaggio del controtelaio.""","""La fenêtre en polymistique à haute efficacité thermique doit être installée avec soins particuliers lors de la pose du contre-profil.""",ita_Latn,fra_Latn,controtelaio
"""La finestra in polimistico di alta efficienza termica deve essere installata con precauzione, in particolare durante il montaggio del controtelaio.""","""La ventana de polimisto de alta eficiencia termal debe instalarse con precaución, en especial durante la instalación del contratela.""",ita_Latn,spa_Latn,controtelaio
La posizione esatta del controtelaio deve essere assicurata durante l'installazione delle finestre per garantire la migliore isolamento termico.,The correct position of the counterframe must be ensured during window installation for optimal thermal insulation.,ita_Latn,eng_Latn,controtelaio
La posizione esatta del controtelaio deve essere assicurata durante l'installazione delle finestre per garantire la migliore isolamento termico.,La position exacte du contre-profil doit être assurée pendant l'installation des fenêtres pour assurer la meilleure isolation thermique.,ita_Latn,fra_Latn,controtelaio
La posizione esatta del controtelaio deve essere assicurata durante l'installazione delle finestre per garantire la migliore isolamento termico.,La posición correcta del contraperfil debe ser asegurada durante la instalación de las ventanas para garantizar una mejor aislación termal.,ita_Latn,spa_Latn,controtelaio
"La finestra de vetro de alta efficacia termica de Roverplastik debe essere installata con precisione, garantizada la corretta posizione del controtelaio per assicurare il massimo di isolamento termico.","The Roverplastik high-efficiency glass window must be installed with precision, ensuring the correct positioning of the counter-gasket to ensure maximum thermal insulation.",ita_Latn,eng_Latn,controtelaio
